School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link,Network Manager,Collaborative Name,Adequate Yearly Progress Made?,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon,Environment Score,Instruction Icon,Instruction Score,Leaders Icon,Leaders Score,Teachers Icon,Teachers Score,Parent Engagement Icon,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,Individualized Education Program Compliance Rate,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read %,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading %,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking Algebra %,Students Passing Algebra %,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),Net Change EXPLORE and PLAN,11th Grade Average ACT (2011),Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students),General Services Route,Freshman on Track Rate %,RCDTS Code,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,Community Area Number,Community Area Name,Ward,Police District,Location
610109,William Bishop Owen Scholastic Academy Elementary School,ES,8247 S Christiana Ave ,Chicago,IL,60652,(773) 535-9330,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610109.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,49.0,Strong,61,Weak,39.0,Average,56.0,Average,51.0,Average,47.0,Strong,58,Average,53,96.9,1.2,95.0%,100.0%,88.2,77.6,69.5,73.2,72,70.7,67.5,61.3,62.5,53.8,19.2,30.8,28.4,29.0,0.7,0.1,Yellow,Yellow,44.4,54.5,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,243,44,,150000000000000,1155530.649,1849518.217,41.74287191,-87.70571301,70,ASHBURN,18,8,"(41.74287191, -87.70571301)"
609945,William C Goudy Elementary School,ES,5120 N Winthrop Ave ,Chicago,IL,60640,(773) 534-2480,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609945.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,70.0,Average,52,Strong,74.0,Strong,61.0,Strong,65.0,Average,52.0,NDA,NDA,NDA,NDA,96.1,6.0,95.8%,100.0%,64,62.9,46.1,32.8,52.5,59.5,61.5,48.3,65.6,60.7,37.5,51.8,30.8,23.6,0.9,1.0,Green,Green,34.5,100,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,805,32,,150000000000000,1167897.992,1934499.505,41.97581137,-87.65794915,3,UPTOWN,48,20,"(41.97581137, -87.65794915)"
610143,William C Reavis Math & Science Specialty Elementary School,ES,834 E 50th St ,Chicago,IL,60615,(773) 535-1060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610143.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,48.0,Very Weak,6,Weak,37.0,Weak,26.0,Very Weak,10.0,Very Weak,15.0,Weak,45,Average,47,93.5,37.2,94.8%,98.2%,47.2,NDA,31,29.5,43.5,51.9,19.1,23.4,38.5,48.4,3.2,16.1,5.8,10.1,-0.7,0.0,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,311,42,,150000000000000,1182841.804,1872082.772,41.80420101,-87.6049443,39,KENWOOD,4,2,"(41.80420101, -87.6049443)"
609884,William E Dever Elementary School,ES,3436 N Osceola Ave ,Chicago,IL,60634,(773) 534-3090,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609884.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,67.0,Strong,66,Strong,60.0,Strong,78.0,Weak,37.0,Weak,36.0,Average,50,Average,48,95.5,2.1,95.9%,100.0%,71.1,34.9,60.8,51.1,62.9,66.3,73.5,57.6,68.6,63.8,20,46.7,31.5,27.9,0.4,1.3,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,843,30,,150000000000000,1125764.896,1922082.022,41.94254335,-87.813168,17,DUNNING,36,16,"(41.94254335, -87.813168)"
609967,William F Finkl Elementary School,ES,2332 S Western Ave ,Chicago,IL,60608,(773) 535-5850,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609967.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,56.0,Strong,60,Average,50.0,Average,52.0,Average,41.0,Average,56.0,Average,49,Strong,54,95.2,6.7,96.9%,100.0%,58.6,NDA,33.1,25.2,53.6,47.8,44.9,34.8,48.4,50.8,17.1,25.7,19.2,9.6,0.4,0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,588,39,,150000000000000,1160699.306,1888303.522,41.84919885,-87.68570412,31,LOWER WEST SIDE,25,10,"(41.84919885, -87.68570412)"
609812,William H Brown Elementary School,ES,54 N Hermitage Ave ,Chicago,IL,60612,(773) 534-7250,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609812.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,36.0,Strong,73,Average,58.0,Strong,78.0,Strong,74.0,Strong,73.0,Weak,46,Average,49,92.8,59.0,94.7%,100.0%,67.6,51.4,28.3,15.1,32,60,41.9,20.5,58,36.2,4.2,4.2,10.2,3.2,1.1,-0.9,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,217,38,,150000000000000,1164687.109,1900646.996,41.88298698,-87.67071879,28,NEAR WEST SIDE,27,13,"(41.88298698, -87.67071879)"
610167,William H Seward Communication Arts Academy Elementary School,ES,4600 S Hermitage Ave ,Chicago,IL,60609,(773) 535-4890,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610167.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,40.0,Average,43,Weak,38.0,Average,41.0,Strong,66.0,Strong,63.0,Average,49,Average,50,95.7,14.4,95.7%,100.0%,58.6,NDA,25.2,28.2,49.1,58.8,45.3,33.9,57.8,51.3,12.5,25,12.2,7.9,-1.1,-0.5,Red,Yellow,43.3,46.4,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,896,42,,150000000000000,1165412.465,1874162.777,41.81029632,-87.66880778,61,NEW CITY,20,9,"(41.81029632, -87.66880778)"
610061,William J & Charles H Mayo Elementary School,ES,249 E 37th St ,Chicago,IL,60653,(773) 535-1260,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610061.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,52.0,Average,55,Strong,62.0,Strong,65.0,Average,52.0,Average,47.0,Average,50,Strong,55,95.3,26.0,95.2%,100.0%,48.3,24.1,28.2,25.2,45.9,58,40,36.6,57.4,53.7,10,30,15.5,6.0,0.7,-0.3,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,453,40,,150000000000000,1178726.235,1880476.124,41.82732778,-87.61978251,35,DOUGLAS,3,2,"(41.82732778, -87.61978251)"
610104,William J Onahan Elementary School,ES,6634 W Raven St ,Chicago,IL,60631,(773) 534-1180,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610104.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,64.0,Average,59,Weak,29.0,Weak,27.0,Weak,32.0,Weak,39.0,Average,47,Weak,44,95.7,6.9,96.1%,98.8%,76.8,56.2,62.7,61.2,40.8,53.9,60.2,63.8,49.7,44.8,44,54,35.1,29.6,0.2,0.0,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,687,30,,150000000000000,1131111.88,1940800.44,41.99381787,-87.79308113,10,NORWOOD PARK,41,16,"(41.99381787, -87.79308113)"
610193,William K New Sullivan Elementary School,ES,8331 S Mackinaw ,Chicago,IL,60617,(773) 535-6585,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610193.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,27.0,Average,42,Weak,35.0,Average,40.0,Average,58.0,Weak,33.0,Average,47,Strong,54,90.3,27.3,94.0%,97.8%,34.1,17.1,17.8,14.1,42.9,51.5,10.2,21,56.6,52.5,0,6.7,2.9,5.8,-0.9,0.2,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,527,47,,150000000000000,1199962.656,1850233.537,41.7438302,-87.542891,46,SOUTH CHICAGO,10,4,"(41.7438302, -87.542891)"
609844,William W Carter Elementary School,ES,5740 S Michigan Ave ,Chicago,IL,60637,(773) 535-0860,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609844.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,13.0,Average,49,Weak,33.0,Weak,35.0,Average,56.0,Strong,62.0,Weak,46,Weak,46,91.2,27.0,95.9%,100.0%,72.3,46.6,21.8,17.8,50.5,57.6,24.8,24.8,44.9,48.6,13.3,33.3,6.8,5.5,-0.2,-1.2,Yellow,Red,42.4,50,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,371,42,,150000000000000,1178101.365,1866810.123,41.78984129,-87.62248974,40,WASHINGTON PARK,20,2,"(41.78984129, -87.62248974)"
